Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text,,DS_PM_pred,DS_PM_stdd,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,VotingAgeCitizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
2018,CA,California,Riverside,06065,06065044915,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.2,,,9.3,11,6489,POINT (-116.4624497 33.80872016),6065044915,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.483,4.2719,7076,3680,3396,88.1,7,1.5,0.4,3.1,0,2431,32982,3907,11148,1051,27.1,25.9,9.2,55.7,15.3,6.4,13.4,77.6,12.9,1.8,1.7,4.2,1.8,17.6,2839,90.1,1.2,8.1,0.6,6.1
2018,CA,California,Riverside,06065,06065044916,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,9.1,9.8,4650,POINT (-116.4494409 33.79423277),6065044916,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.395,4.2852,4857,2544,2313,45.9,45.7,4.8,0,2.1,0.4,2881,44531,8870,29298,4834,23,39,28.1,36.8,16.1,11.6,7.3,78.4,9.1,1.8,2.3,1.7,6.6,21.7,2143,83.6,8.4,7.5,0.5,6.4
2018,CA,California,Riverside,06065,06065044917,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.1,,,7.6,8.8,3911,POINT (-116.422932 33.77350152),6065044917,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.592,4.3981,4588,2576,2012,5.3,89.5,1.6,0,3.2,0,4227,70833,14085,64639,14694,13.7,44.1,45.7,6.3,35.4,4.4,8.2,72.4,4.5,4.5,2.8,1.3,14.5,24.8,1356,72.3,5.8,21.9,0,6
2018,CA,California,Riverside,06065,06065044918,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8,9.4,3030,POINT (-116.4020178 33.76304489),6065044918,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.799,4.5793,3283,1532,1751,6.6,87.4,1,0.5,2.9,0,2862,72571,8525,68674,13347,9.2,17.1,57.1,17.4,20.6,2.6,2.3,87.5,0,2.1,1.1,0,9.3,23.5,771,75.4,11.7,13,0,10.7
2018,CA,California,Riverside,06065,06065044919,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.5,4243,POINT (-116.3648892 33.76535301),6065044919,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.728,4.5741,4399,2034,2365,4.1,88.8,2,0.5,1.6,0,3830,44474,5726,48165,9409,9.8,27.7,60.1,9.7,28.7,1.5,0,59.8,2.5,0,0.9,0,36.9,23.9,1109,71.6,14.1,14.3,0,12.5
2018,CA,California,Riverside,06065,06065044921,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.1,9.2,2355,POINT (-116.403985 33.79733546),6065044921,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.621,4.3236,2305,1201,1104,7.8,78.7,2.7,1.4,3.6,0,1814,83750,42382,64607,13170,9.1,7.3,67.3,11.7,19.4,0,1.6,77.8,4.7,2.7,0,1.5,13.3,28.2,749,74.6,4.4,21,0,7
2018,CA,California,Riverside,06065,06065044922,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.9,3494,POINT (-116.3591876 33.77863424),6065044922,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.811,4.5664,5402,2531,2871,22,64.4,2.1,0,6.7,0,4080,76698,14766,49955,5856,5.8,1.4,52.4,15.9,24,4.1,3.6,80.6,11.5,0,0,1.6,6.2,19.5,2868,84.4,10.6,5.1,0,2.9
2018,CA,California,Riverside,06065,06065044923,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,9.1,10,3615,POINT (-116.4671169 33.84133672),6065044923,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.089,3.9719,3995,1964,2031,56,33.8,4.4,0,4.6,0,2480,60089,13906,23059,4259,24.4,46.9,24.8,32.4,27.4,6.1,9.4,81.2,10.7,3,0,2.4,2.7,24.2,1619,76.7,14.4,8.3,0.7,12.7
2018,CA,California,Riverside,06065,06065044924,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.7,9.7,3984,POINT (-116.4669639 33.83410332),6065044924,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.284,4.3776,4562,2095,2467,61.4,30.1,1,0,6.7,0,2864,62104,8262,22384,2662,12.8,17.7,21.2,44.5,17.7,9.7,6.8,84.4,9.2,2.8,0.6,0.5,2.5,22.8,2033,74.9,11.7,12.7,0.7,8.2
2018,CA,California,Riverside,06065,06065044925,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.3,9.1,3477,POINT (-116.4709071 33.82691666),6065044925,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.109,3.7534,3462,1768,1694,62.8,32.5,1.7,0,1.8,0,2202,56458,13406,24289,4588,17.4,15.7,19.2,29.4,35,10.5,6,83.4,7.7,1.8,0.5,2.1,4.4,20.5,1618,81.3,8.1,10.6,0,6.5
2018,CA,California,Riverside,06065,06065044926,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.6,9.8,4665,POINT (-116.4692067 33.81965565),6065044926,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.146,3.9304,5170,2724,2446,67.9,12.3,4.6,0,11,0,2633,38703,5391,18033,3411,22.1,40.9,13,32.1,28.4,16.9,9.6,87.3,8.2,1.5,0.4,0,2.5,18.2,2405,77,12.3,10.7,0,9.3
2018,CA,California,Riverside,06065,06065044927,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.6,,,8.2,9.1,3801,POINT (-116.3212527 33.75098689),6065044927,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.053,4.9889,3686,1594,2092,22,67.3,1.1,0,3.2,0,2901,55448,3838,44631,6562,8.4,0,38,24.4,36.1,1.5,0,76,11.7,1.3,0,1.5,9.5,20.1,1252,73.1,16.5,10.5,0,7.9
2018,CA,California,Riverside,06065,06065044928,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,7.9,8.8,3443,POINT (-116.3423928 33.74250897),6065044928,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.913,4.6937,3226,1568,1658,6.6,90.5,0,0,0.9,0.3,2825,81797,11978,75924,16251,8.2,9.4,48.9,8.6,33.2,4.4,4.9,72.8,0.1,4.3,0,5.7,17.1,24.3,960,76.8,5.3,17,0.9,6.3
2018,CA,California,Riverside,06065,06065044929,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.8,,,8.3,9.3,3908,POINT (-116.3822463 33.7489141),6065044929,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.691,4.4851,3701,1635,2066,16.8,74.3,0.5,0,5.8,0,3040,61860,15598,42059,7441,15.4,27.6,39.5,30.8,20.2,8.2,1.2,75.6,12.1,0,1.2,0,11.1,27.3,1606,73.6,6.8,19.6,0,4.3
2018,CA,California,Riverside,06065,06065044930,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9,10.2,3213,POINT (-116.3647895 33.74721217),6065044930,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.754,4.8288,3555,1830,1725,45.9,48,0.9,0,4.7,0,2236,62018,11814,31407,7000,23,50.5,34,24,28,4.2,9.7,73.8,14.7,2.3,1.9,2.8,4.5,15.1,1519,89.3,4.7,6.1,0,5.7
2018,CA,California,Riverside,06065,06065044931,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.5,9.5,2327,POINT (-116.4494363 33.81961567),6065044931,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.309,4.0618,2426,1322,1104,60.6,28.4,1.9,0.5,7.5,0,1272,43871,6778,17502,2807,20.3,20.1,20.3,38.3,30.9,4.7,5.7,83.1,4.1,4.2,0,4,4.6,20.7,931,82.9,6,11.1,0,12.6
2018,CA,California,Riverside,06065,06065044932,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.2,,,8.7,9.7,3067,POINT (-116.4495199 33.82696484),6065044932,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.442,4.3599,3121,1643,1478,32.3,54.1,2,0.1,10,0,2082,73090,20191,30926,4281,12.2,16,51,22.5,19.1,3.2,4.2,82.2,11.9,0,1.1,2.9,2,18.4,1483,65.9,19.4,14.6,0,2.9
2018,CA,California,Riverside,06065,06065045000,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.1,10.3,3424,POINT (-116.4695693 33.77561626),6065045000,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.402,4.3376,3056,1669,1387,45.4,49.7,2.3,0,0.3,0,2249,39792,6139,32107,6388,25.7,48.7,35.4,24.1,21,12.3,7.2,81,3.6,1.3,3.5,4,6.6,17.2,1435,74.6,13.3,12.1,0,5.6
2018,CA,California,Riverside,06065,06065045103,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.5,9.4,3623,POINT (-116.4444119 33.7474317),6065045103,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.565,4.3879,3488,1642,1846,20.5,69.3,5.6,1.2,2.7,0,2792,46025,5129,50807,12141,12.2,3.2,41.6,15.5,21.1,4.2,17.7,72.8,15.3,1.1,3,1.3,6.5,23.6,1472,62.9,17.5,18.8,0.7,9.5
2018,CA,California,Riverside,06065,06065045108,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.2,10.1,5726,POINT (-116.3737724 33.72512582),6065045108,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.799,4.5844,6783,3287,3496,49.2,39.1,1.9,0.5,6.9,0.3,4279,44239,11356,27108,8840,14.5,20.6,20.5,35.3,25.7,9.6,8.9,73.5,15.9,3.8,1.8,3,1.9,16.8,3033,87.1,6.3,6.7,0,5
2018,CA,California,Riverside,06065,06065045109,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9,10.4,3831,POINT (-116.3125752 33.6548768),6065045109,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.968,4.9032,3564,1896,1668,40.4,50.9,1.4,0,1.4,0,2664,59028,11438,35897,10034,11.3,14.3,33.2,27.2,25.8,10.1,3.7,70.3,9.3,1.4,0,3.3,15.7,23.6,1954,77.2,11.4,11.4,0,8.5
2018,CA,California,Riverside,06065,06065045110,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.6,9.4,5401,POINT (-116.311267 33.66521493),6065045110,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.163,4.9401,5295,2621,2674,52.3,36.4,4,0,4.4,0,3538,54321,8740,23288,2752,7.6,6.9,26.3,25.4,22.2,17.3,8.8,82.3,7.1,0.3,0.8,4.1,5.3,23.5,2525,71,14.5,14.5,0,11.4
2018,CA,California,Riverside,06065,06065045114,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.5,,,8,9.3,1939,POINT (-116.3864408 33.69492568),6065045114,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.752,4.6723,1928,908,1020,10.6,86.4,1.3,0,1,0.6,1702,88144,12333,61920,8076,12.6,0,37.9,16.6,31.5,14,0,73,8.8,0,0,1.7,16.6,19.3,734,63.2,21.7,13.5,1.6,7
2018,CA,California,Riverside,06065,06065045115,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.2,,,7.7,8.9,2026,POINT (-116.3871112 33.70482082),6065045115,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.858,4.7008,1848,994,854,5.3,91,0,0,2.4,0.4,1530,92824,13456,70138,9561,4.2,5,45.8,16.1,35.2,1.3,1.6,76.4,7.6,0,0.9,2.2,12.8,20.8,677,72.1,9.5,18.5,0,5.2
2018,CA,California,Riverside,06065,06065045116,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.7,9.8,1492,POINT (-116.3968563 33.71564947),6065045116,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.787,4.5167,1453,722,731,21.6,74.5,0,0,2.3,0,1197,47000,9802,37041,5936,6.6,0,22.2,33.9,26.5,10.7,6.7,76.8,11.2,0,2.4,2.4,7.2,16.1,684,81.9,6.4,11.7,0,4.9
2018,CA,California,Riverside,06065,06065045117,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9.3,10.1,3969,POINT (-116.3758589 33.71634843),6065045117,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.881,4.7921,3876,1810,2066,10.9,76.9,5.7,0,4.3,0,3131,63684,10866,40660,6449,14.8,10.7,39.3,23.1,24.9,7.6,5,74.9,5.2,0.4,9.8,2,7.6,18.3,2065,77.1,6.6,15.4,0.8,3.4
2018,CA,California,Riverside,06065,06065045118,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9.2,10,2762,POINT (-116.3905013 33.73294769),6065045118,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.88,4.6981,2752,1025,1727,56,34.3,0.9,0,7.4,0,1529,32057,6822,22915,4382,26.7,41,19.7,37.3,34.5,3.3,5.1,84.8,3.3,4.4,0,1.9,5.6,21.3,1115,90,2.6,7.4,0,9
2018,CA,California,Riverside,06065,06065045119,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,9,9.9,2811,POINT (-116.369747 33.73268379),6065045119,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.904,5.0213,2853,1315,1538,31.5,58,1,0.3,7.6,0,2015,69259,9370,29723,3482,12.1,17.8,33.9,20.7,21.5,17.6,6.2,83.1,13.6,0,0.4,0.6,2.2,19,1398,84.8,10.2,4.3,0.7,4.4
2018,CA,California,Riverside,06065,06065045120,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.9,9.8,4580,POINT (-116.3040042 33.68269874),6065045120,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.115,4.8599,5019,2537,2482,56.2,37.9,2.8,0,2.7,0,3181,46939,10754,24693,4298,12.6,12.1,23,34.5,32.7,7.8,2.1,78,10.5,4,1.9,1.6,4.1,22.7,2116,77.6,10.5,11.9,0,6
2018,CA,California,Riverside,06065,06065045121,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.9,10,5457,POINT (-116.2820347 33.69120729),6065045121,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.13,5.2854,6569,3053,3516,26,67.9,2.1,0,3.2,0,4863,80280,19765,57846,13563,16,20,45.6,10,32.5,7.9,4.1,70.6,12.7,0,2.9,0,13.8,21.1,1934,79.8,10.5,9.7,0,8.6
2018,CA,California,Riverside,06065,06065045122,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8,9.6,1427,POINT (-116.3218955 33.71906177),6065045122,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.013,4.9872,1577,788,789,5.3,91,1.3,0,2.5,0,1441,96048,10911,82196,12860,4.5,0,44.6,6,44.2,1.2,3.9,70.4,5.8,1.2,1.2,0,21.4,21.2,513,81.1,4.9,14,0,3.8
2018,CA,California,Riverside,06065,06065045123,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.2,2356,POINT (-116.3483182 33.72211004),6065045123,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.848,4.4835,2126,1205,921,16.7,75.1,0.3,0,4.2,0,1722,86382,27251,72067,20252,3.7,6.8,51,23.5,20.2,0,5.4,60.5,19.4,7.2,0,0,12.9,15.3,857,57.3,11.9,30.8,0,0.7
2018,CA,California,Riverside,06065,06065045124,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.5,,,9.2,10,1505,POINT (-116.4286501 33.67650446),6065045124,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.684,4.6281,2602,1184,1418,37.3,55.7,2.5,0,3.1,0,1675,53832,13792,36124,8734,9.5,9.2,36.2,22.4,28,12.2,1.2,73.4,6.7,10.4,1.8,0.5,7.2,22.5,1101,85,7.4,7.5,0,5.9
2018,CA,California,Riverside,06065,06065045125,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8,8.8,3017,POINT (-116.3353498 33.66635406),6065045125,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.916,4.9113,3223,1491,1732,15.1,83.5,0.7,0,0.3,0,2859,102422,22354,89681,19386,7,28.3,50.4,13.8,27.9,3.6,4.3,69,7.1,0,1.7,4.3,17.9,31.8,950,76.2,9.6,12.3,1.9,8.2
2018,CA,California,Riverside,06065,06065045207,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10,,,9.5,10.6,5014,POINT (-116.2405464 33.70741161),6065045207,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.191,4.907,5390,2437,2953,85.6,12.6,0.4,0,0.9,0,2725,30570,5133,15259,1889,26.9,35.4,12.1,40.8,21.1,19.3,6.7,88.9,7.4,0.3,0.8,1.8,0.7,18.2,2394,84.5,7.4,7.8,0.4,10.1
2018,CA,California,Riverside,06065,06065045209,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.9,,,9.2,10.7,5441,POINT (-116.2381508 33.72611428),6065045209,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.092,5.0476,5667,2690,2977,86.1,10.8,2.5,0,0.1,0.2,2948,31159,4332,14644,1461,23.9,32.5,7.2,39.9,26.6,15,11.2,78.3,14.8,1.5,0.8,0.3,4.3,20.4,2341,88.4,9.2,2.4,0,13.4
2018,CA,California,Riverside,06065,06065045212,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.5,10,2293,POINT (-116.2612121 33.73073859),6065045212,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.074,4.8848,2359,909,1450,17.5,69.3,12.4,0,0.8,0,2038,49602,13704,33113,4862,8.9,4.7,28.2,17.5,33.7,8.5,12.1,66.4,10,0,0,1.6,22,19.3,578,75.4,11.2,13.3,0,2.4
2018,CA,California,Riverside,06065,06065045213,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.1,,,8.7,9.5,5216,POINT (-116.2588272 33.71436605),6065045213,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.233,5.0437,5864,2506,3358,70.5,21,1.9,0,5.3,0,3503,54012,6738,23576,3583,11.5,12.9,24.6,35.2,25.7,7.5,7,85,9.2,0,0,2.1,3.7,22.5,2641,77,13.7,9.3,0,10.8
2018,CA,California,Riverside,06065,06065045214,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.7,9.4,5648,POINT (-116.2852607 33.73662486),6065045214,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.05,4.9307,5082,2436,2646,21.9,71.9,0.5,0.1,3.4,0,3954,70352,16269,42683,8868,15.8,24.5,49.4,6.5,34.8,5.7,3.6,79.1,10,0,0,3.4,7.4,19.1,2243,70.6,20,9.4,0,6.1
2018,CA,California,Riverside,06065,06065045215,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.4,,,8.9,9.9,8515,POINT (-116.2827757 33.71951691),6065045215,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.112,5.0219,10346,4758,5588,34.9,55.4,1.1,0,4.8,0,6811,92461,17128,32894,3381,13.1,23.1,34.6,24.2,26.4,7.4,7.4,82.3,8.8,2.2,0,0.4,6.3,21.1,4962,74.2,16,9.6,0.2,4.4
2018,CA,California,Riverside,06065,06065045216,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.2,1804,POINT (-116.2433726 33.74859316),6065045216,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.202,5.2707,2233,1002,1231,5.2,87.5,0.9,0,2.5,0,1897,62024,13341,49432,9738,14.1,59.4,41.6,9.9,41.1,6.7,0.7,77.8,9.1,0,0,0.7,12.3,20,555,60.5,16.2,23.2,0,9
2018,CA,California,Riverside,06065,06065045217,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.6,,,9,10.1,6225,POINT (-116.2477576 33.72892731),6065045217,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.016,4.8346,8120,4317,3803,78,13.7,6.6,0.2,1,0,3825,47548,8144,15105,1475,21.5,24.2,17.5,34.7,22.8,17.7,7.3,84.9,11.9,0.3,0.5,0,2.4,18.1,3466,80.4,13.1,6.5,0,8.8
2018,CA,California,Riverside,06065,06065045222,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9,,,8.5,9.4,1595,POINT (-116.1808784 33.72594026),6065045222,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.21,5.248,2285,1216,1069,31.5,43.5,4.9,0,20,0,1530,61563,12924,31183,5863,12,21.4,38.8,17.7,28.5,14.2,0.8,78.3,16.2,0,0,0,5.6,21,864,70.1,23.6,6.3,0,3.4
2018,CA,California,Riverside,06065,06065045224,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.9,,,8.4,9.4,5471,POINT (-116.2578769 33.6964094),6065045224,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.167,4.9637,5645,2881,2764,49.2,44.6,1.2,0.7,2.7,0,3887,58050,11525,34752,6166,14.5,16.6,33.7,23,24.7,11.8,6.9,86.6,6.7,0,1.3,1.3,4.1,19.3,2577,78.7,13,8.3,0,8.8
2018,CA,California,Riverside,06065,06065045226,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8,9.5,6810,POINT (-116.2077455 33.69291892),6065045226,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.189,5.0594,7215,3594,3621,95.1,4.9,0,0,0,0,3813,53809,14436,18750,3201,16.9,21.6,14.1,34,26.1,14,11.8,77.7,18.1,1,1.3,0.5,1.5,21.9,3844,76.8,11.4,11.8,0,10.7
2018,CA,California,Riverside,06065,06065045228,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.4,,,8.1,8.9,3936,POINT (-116.2440523 33.80219499),6065045228,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.77,4.9086,5775,3090,2685,49.1,46.1,0.8,0.2,2.6,0,3879,82882,8482,33074,5750,4.8,0.7,32.5,23.5,26.6,8.5,8.8,84.7,6.3,0,0.1,0.3,8.5,25.3,2735,71.8,15.1,13.1,0,4.1
2018,CA,California,Riverside,06065,06065045233,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.9,9.8,4244,POINT (-116.2892284 33.74919454),6065045233,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.904,5.5063,4658,2432,2226,43,48.7,3,2.4,1.4,0,2928,57500,16889,28142,3594,9,8,31.2,21.4,29.6,12.5,5.3,78.4,13,2.3,1.7,2,2.6,22.7,2355,76.9,16.1,7.1,0,10.5
2018,CA,California,Riverside,06065,06065045302,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.7,,,9,10.4,4459,POINT (-116.2251443 33.73429404),6065045302,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,6.934,4.7109,4336,1974,2362,88.9,5.9,0.9,0,3.6,0,2357,42024,10345,14661,2282,28.7,36,13.6,28.6,25.9,22.6,9.4,70.4,20.2,2.4,0,0.9,6.2,20.8,1635,76.9,11.5,11.6,0,10.8
2018,CA,California,Riverside,06065,06065045303,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.7,,,10,11.7,3035,POINT (-116.2114717 33.72472542),6065045303,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.168,5.1091,2826,1416,1410,91.5,4,0,0,2.3,2.1,1202,23884,2630,10357,1396,43.1,57.5,3.4,44.2,14.8,23.4,14.2,71.2,16.3,2.5,3.9,6.1,0,23.7,1062,83.2,3.7,13.1,0,18.9
2018,CA,California,Riverside,06065,06065045304,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,8.7,,,8.2,9.3,8675,POINT (-116.2164547 33.74448551),6065045304,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.1,5.1504,10300,4976,5324,61.6,29.1,2.9,0.9,3.3,0,6598,82500,17983,30394,3057,7.8,10.7,36.2,23.6,23,10.3,6.9,88.1,7,1.8,0.8,0,2.2,26,4868,70.3,24.8,4.8,0,3.8
2018,CA,California,Riverside,06065,06065045501,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,9.3,,,8.7,9.9,5518,POINT (-116.2261231 33.70699622),6065045501,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.292,5.0747,5639,3142,2497,85.2,5.6,7,0,1.2,0,3214,40767,8004,18454,3562,19.2,29.1,16.1,39.2,20.6,16.4,7.8,77.1,12.3,2.8,0.7,0,7,22.2,2579,81.6,10.7,7.8,0,13.7
2018,CA,California,Riverside,06065,06065045502,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.1,,,9.5,10.9,3744,POINT (-116.2278725 33.72096524),6065045502,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,7.12,5.0946,3656,1682,1974,86.4,10.3,1.1,0.2,1,0,1953,26979,7874,13655,2441,40.3,57.4,18.2,38.3,19.3,16.4,7.8,84,4.4,2.2,2.8,4,2.7,19.1,1338,85.4,4.7,8.4,1.5,7.7
2018,CA,California,Riverside,06065,06065045604,BRFSS,Health Outcomes,Current asthma among adults aged >=18 years,%,Crude prevalence,10.9,,,10.3,11.4,13694,POINT (-115.9361081 33.49824758),6065045604,HLTHOUT,CASTHMA,CrdPrv,Current Asthma,,8.011,5.9034,13083,6688,6395,96.8,3.2,0,0,0,0,3328,27306,8705,10849,1232,35.6,45.9,5.3,27.8,11.3,46,9.6,70.9,23.7,0.6,1.7,0.6,2.4,27.8,4966,86,9.1,4.8,0,13.7
